date,station_name_as_reported,generation_mu,month_cumulative_mu,source_daily_average_mu,reported_maximum_output_mw,reported_maximum_output_time,planned_shutdown_reported,forced_shutdown_reported,machines_available_reported,mp_reported,ep_reported,classification,source_sha256
2024-11-12,Sabarigiri,3.941,28.7992,2.3999,275.8,17,1,,5,3,5,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Idamalayar,,4.1929,0.3494,,,2,,,,,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Sholayar,0.7953,11.1968,0.9331,54.6,19,,1,2,3,3,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Pallivasal,0.4871,5.7681,0.4807,20.4,,,2,4,4,4,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Kuttiadi,2.6841,21.5086,1.7924,194.8,17,1,,5,2,5,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Panniar,0.7761,9.3079,0.7757,32.4,,,,2,2,2,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Neriamangalam,0.9389,16.7689,1.3974,71,18,,,4,2,4,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Lower Periyar,1.564,27.71,2.3092,106,,1,,2,2,2,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,"Poringalkuthu, PLBE",0.4467,10.4103,0.8675,52.28,20,,,6,2,6,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Sengulam,0.3869,4.3104,0.3592,50.8,21,,,4,1,4,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Kakkad,0.5939,4.847,0.4039,36.04,,,,2,1,2,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Kallada,0.0463,0.5134,0.0428,8.8,16,,,2,,1,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Malankara,0.0877,0.8355,0.0696,4.35,19,1,,2,2,2,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Maniyar,0.0836,1.1052,0.0921,,,,,3,1,2,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-12,Kuthungal,0.1434,3.0679,0.2557,7.4,11,,,3,1,1,official_observed_reference,762ddcaf08e1cb3f3230c5e12ea8c8029ae95d311287d960f26e507b40cb2a46
2024-11-13,Idukki,5.259,50.38,3.8754,600,18,1,,5,3,5,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Sabarigiri,3.2614,32.0606,2.4662,276.2,21,1,,5,3,5,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Idamalayar,,4.1929,0.3225,,,2,,,,,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Sholayar,0.6742,11.871,0.9132,54.4,17,,1,2,1,3,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Pallivasal,0.4873,6.2554,0.4812,20.6,18,,2,4,4,4,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Kuttiadi,1.7832,23.2918,1.7917,185,21,1,,5,1,5,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Panniar,0.6767,9.9846,0.768,32.4,,,,2,2,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Neriamangalam,1.1501,17.919,1.3784,51.8,19,1,,3,3,3,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Lower Periyar,1.978,29.688,2.2837,102,,1,,2,2,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,"Poringalkuthu, PLBE",0.3347,10.745,0.8265,52.32,23,,,6,,6,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Sengulam,0.2974,4.6078,0.3544,51.6,22,,,4,,4,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Kakkad,0.5118,5.3588,0.4122,36.04,22,,,2,1,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Kallada,0.034,0.5474,0.0421,7.6,18,,,2,,1,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Malankara,0.0893,0.9248,0.0711,4.2,,1,,2,2,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Maniyar,0.0804,1.1856,0.0912,,,,,3,1,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-13,Kuthungal,0.168,3.2359,0.2489,12.2,16,,,3,1,2,official_observed_reference,a6fc535b188ea4b9d2e2e9b5e6a4a8f35be92eb0a69437a239948276850886c3
2024-11-14,Idukki,4.986,55.366,3.9547,572,22,1,,5,2,5,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Sabarigiri,3.0233,35.0839,2.506,270.4,19,1,,5,2,5,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Idamalayar,,4.1929,0.2995,,,2,,,,,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Sholayar,0.5749,12.4459,0.889,54.6,22,,,3,1,3,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Pallivasal,0.4818,6.7372,0.4812,20.6,7,,2,4,4,4,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Kuttiadi,1.9377,25.2295,1.8021,196,17,1,,5,1,5,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Panniar,0.7761,10.7607,0.7686,32.4,,,,2,2,2,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Neriamangalam,1.2378,19.1568,1.3683,52.4,18,1,,3,3,3,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Lower Periyar,1.9,31.588,2.2563,104,19,1,,2,2,2,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,"Poringalkuthu, PLBE",0.3329,11.0779,0.7913,51.98,22,,,6,,6,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Sengulam,0.3701,4.9779,0.3556,50.4,18,,,4,,4,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Kakkad,0.4121,5.7709,0.4122,36.1,23,,,2,,2,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Kallada,0.0338,0.5812,0.0415,7.6,18,,,2,,1,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Malankara,0.0878,1.0127,0.0723,4.2,,1,,2,2,2,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Maniyar,0.0632,1.2489,0.0892,,,,,3,1,3,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-14,Kuthungal,0.1463,3.3822,0.2416,6.4,7,,,3,1,1,official_observed_reference,46e1d87737621a3d715d5031275f30c3e5a4a1f107abacc69c17bbd46272651f
2024-11-15,Idukki,4.645,60.011,4.0007,562,19,,,6,2,6,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Sabarigiri,3.3268,38.4107,2.5607,271,18,1,,5,3,5,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Idamalayar,,4.1929,0.2795,,,2,,,,,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Sholayar,0.9058,13.3517,0.8901,54.6,19,,,3,2,3,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Pallivasal,0.486,7.2232,0.4815,20.6,13,,2,4,4,4,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Kuttiadi,1.9044,27.1339,1.8089,191.4,21,1,,5,2,5,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Panniar,0.7746,11.5353,0.769,32.4,,,,2,2,2,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Neriamangalam,1.1312,20.288,1.3525,52,,1,,3,3,3,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Lower Periyar,1.682,33.27,2.218,104,18,1,,2,2,2,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,"Poringalkuthu, PLBE",0.3224,11.4003,0.76,43.84,21,1,,6,1,5,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Sengulam,0.3719,5.3498,0.3567,50.4,21,,,4,2,4,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
2024-11-15,Kakkad,0.5685,6.3394,0.4226,36.08,,,,2,1,2,official_observed_reference,2f00c6f8f82dc6111951c7404d2d4025be9ae7278091489d09995b7cff792018
